xNormalized,yNormalized,levelMicron,confidence
-0.203125,0.968750,0.168490,0.200000
-0.187500,0.968750,0.168490,0.200000
-0.171875,0.968750,0.168490,0.200000
-0.156250,0.968750,0.168490,0.200000
-0.140625,0.968750,0.168490,0.135078
-0.125000,0.968750,,
-0.109375,0.968750,,
-0.093750,0.968750,,
-0.078125,0.968750,,
-0.062500,0.968750,,
-0.046875,0.968750,,
-0.031250,0.968750,,
-0.015625,0.968750,,
0.000000,0.968750,,
0.015625,0.968750,,
0.031250,0.968750,,
0.046875,0.968750,,
0.062500,0.968750,,
0.078125,0.968750,,
0.093750,0.968750,,
0.109375,0.968750,,
0.125000,0.968750,,
0.140625,0.968750,0.168490,0.150221
0.156250,0.968750,0.168490,0.200000
0.171875,0.968750,0.168490,0.200000
0.187500,0.968750,0.168490,0.200000
0.203125,0.968750,0.168490,0.200000
0.218750,0.968750,0.168490,0.200000
0.234375,0.968750,0.168490,0.500000
0.250000,0.968750,0.042120,0.500000
0.265625,0.968750,0.042120,0.500000
0.281250,0.968750,0.042120,0.500000
0.296875,0.968750,0.042120,0.150221
0.312500,0.968750,,
0.328125,0.968750,,
0.343750,0.968750,,
0.359375,0.968750,,
0.375000,0.968750,,
0.390625,0.968750,,
0.406250,0.968750,,
0.421875,0.968750,,
0.437500,0.968750,,
0.453125,0.968750,,
0.468750,0.968750,,
0.484375,0.968750,,
0.500000,0.968750,,
0.515625,0.968750,,
0.531250,0.968750,,
0.546875,0.968750,,
0.562500,0.968750,,
0.578125,0.968750,,
0.593750,0.968750,,
0.609375,0.968750,,
0.625000,0.968750,,
0.640625,0.968750,,
0.656250,0.968750,,
0.671875,0.968750,,
0.687500,0.968750,,
0.703125,0.968750,,
0.718750,0.968750,,
0.734375,0.968750,,
0.750000,0.968750,,
0.765625,0.968750,,
0.781250,0.968750,,
0.796875,0.968750,,
0.812500,0.968750,,
0.828125,0.968750,,
0.843750,0.968750,,
0.859375,0.968750,,
0.875000,0.968750,,
0.890625,0.968750,,
0.906250,0.968750,,
0.921875,0.968750,,
0.937500,0.968750,,
0.953125,0.968750,,
0.968750,0.968750,,
0.984375,0.968750,,
1.000000,0.968750,,
-1.000000,0.953125,,
-0.984375,0.953125,,
-0.968750,0.953125,,
-0.953125,0.953125,,
-0.937500,0.953125,,
-0.921875,0.953125,,
-0.906250,0.953125,,
-0.890625,0.953125,,
-0.875000,0.953125,,
-0.859375,0.953125,,
-0.843750,0.953125,,
-0.828125,0.953125,,
-0.812500,0.953125,,
-0.796875,0.953125,,
-0.781250,0.953125,,
-0.765625,0.953125,,
-0.750000,0.953125,,
-0.734375,0.953125,,
-0.718750,0.953125,,
-0.703125,0.953125,,
-0.687500,0.953125,,
-0.671875,0.953125,,
-0.656250,0.953125,,
-0.640625,0.953125,,
-0.625000,0.953125,,
-0.609375,0.953125,,
-0.593750,0.953125,,
-0.578125,0.953125,,
-0.562500,0.953125,,
-0.546875,0.953125,,
-0.531250,0.953125,,
-0.515625,0.953125,,
-0.500000,0.953125,,
-0.484375,0.953125,,
-0.468750,0.953125,,
-0.453125,0.953125,,
-0.437500,0.953125,,
-0.421875,0.953125,,
-0.406250,0.953125,,
-0.390625,0.953125,,
-0.375000,0.953125,,
-0.359375,0.953125,,
-0.343750,0.953125,0.042120,0.150221
-0.328125,0.953125,0.042120,0.333333
-0.312500,0.953125,0.042120,0.333333
-0.296875,0.953125,0.042120,0.414214
-0.281250,0.953125,0.210610,0.333333
-0.265625,0.953125,0.168490,0.200000
-0.250000,0.953125,0.168490,0.200000
-0.234375,0.953125,0.168490,0.123899
-0.218750,0.953125,0.210610,0.081210
-0.203125,0.953125,,
-0.187500,0.953125,,
-0.171875,0.953125,,
-0.156250,0.953125,,
-0.140625,0.953125,,
-0.125000,0.953125,,
-0.109375,0.953125,,
-0.093750,0.953125,,
-0.078125,0.953125,,
-0.062500,0.953125,,
-0.046875,0.953125,,
-0.031250,0.953125,,
-0.015625,0.953125,,
0.000000,0.953125,,
0.015625,0.953125,,
0.031250,0.953125,,
0.046875,0.953125,,
0.062500,0.953125,,
0.078125,0.953125,,
0.093750,0.953125,,
0.109375,0.953125,,
0.125000,0.953125,,
0.140625,0.953125,,
0.156250,0.953125,,
0.171875,0.953125,,
0.187500,0.953125,,
0.203125,0.953125,,
0.218750,0.953125,0.210610,0.085983
0.234375,0.953125,0.168490,0.146392
0.250000,0.953125,0.168490,0.200000
0.265625,0.953125,0.210610,0.217129
0.281250,0.953125,0.168490,0.333333
0.296875,0.953125,0.042120,0.333333
0.312500,0.953125,0.042120,0.333333
0.328125,0.953125,0.042120,0.333333
0.343750,0.953125,0.042120,0.135078
0.359375,0.953125,,
0.375000,0.953125,,
0.390625,0.953125,,
0.406250,0.953125,,
0.421875,0.953125,,
0.437500,0.953125,,
0.453125,0.953125,,
0.468750,0.953125,,
0.484375,0.953125,,
0.500000,0.953125,,
0.515625,0.953125,,
0.531250,0.953125,,
0.546875,0.953125,,
0.562500,0.953125,,
0.578125,0.953125,,
0.593750,0.953125,,
0.609375,0.953125,,
0.625000,0.953125,,
0.640625,0.953125,,
0.656250,0.953125,,
0.671875,0.953125,,
0.687500,0.953125,,
0.703125,0.953125,,
0.718750,0.953125,,
0.734375,0.953125,,
0.750000,0.953125,,
0.765625,0.953125,,
0.781250,0.953125,,
0.796875,0.953125,,
0.812500,0.953125,,
0.828125,0.953125,,
0.843750,0.953125,,
0.859375,0.953125,,
0.875000,0.953125,,
0.890625,0.953125,,
0.906250,0.953125,,
0.921875,0.953125,,
0.937500,0.953125,,
0.953125,0.953125,,
0.968750,0.953125,,
0.984375,0.953125,,
1.000000,0.953125,,
-1.000000,0.937500,,
-0.984375,0.937500,,
-0.968750,0.937500,,
-0.953125,0.937500,,
-0.937500,0.937500,,
-0.921875,0.937500,,
-0.906250,0.937500,,
-0.890625,0.937500,,
-0.875000,0.937500,,
-0.859375,0.937500,,
-0.843750,0.937500,,
-0.828125,0.937500,,
-0.812500,0.937500,,
-0.796875,0.937500,,
-0.781250,0.937500,,
-0.765625,0.937500,,
-0.750000,0.937500,,
-0.734375,0.937500,,
-0.718750,0.937500,,
-0.703125,0.937500,,
-0.687500,0.937500,,
-0.671875,0.937500,,
-0.656250,0.937500,,
-0.640625,0.937500,,
-0.625000,0.937500,,
-0.609375,0.937500,,
-0.593750,0.937500,,
-0.578125,0.937500,,
-0.562500,0.937500,,
-0.546875,0.937500,,
-0.531250,0.937500,,
-0.515625,0.937500,,
-0.500000,0.937500,,
-0.484375,0.937500,,
-0.468750,0.937500,,
-0.453125,0.937500,,
-0.437500,0.937500,,
-0.421875,0.937500,,
-0.406250,0.937500,,
-0.390625,0.937500,0.042120,0.150221
-0.375000,0.937500,0.042120,0.250000
-0.359375,0.937500,0.042120,0.250000
-0.343750,0.937500,0.042120,0.333333
-0.328125,0.937500,0.210610,0.500000
-0.312500,0.937500,0.210610,0.500000
-0.296875,0.937500,0.210610,0.500000
-0.281250,0.937500,0.210610,0.217129
-0.265625,0.937500,0.210610,0.146392
-0.250000,0.937500,0.210610,0.200000
-0.234375,0.937500,0.210610,0.333333
-0.218750,0.937500,0.210610,0.500000
-0.203125,0.937500,0.210610,0.250000
-0.187500,0.937500,0.210610,0.166667
-0.171875,0.937500,0.210610,0.129732
-0.156250,0.937500,0.210610,0.100560
-0.140625,0.937500,,
-0.125000,0.937500,,
-0.109375,0.937500,,
-0.093750,0.937500,,
-0.078125,0.937500,,
-0.062500,0.937500,,
-0.046875,0.937500,,
-0.031250,0.937500,,
-0.015625,0.937500,,
0.000000,0.937500,,
0.015625,0.937500,,
0.031250,0.937500,,
0.046875,0.937500,,
0.062500,0.937500,,
0.078125,0.937500,,
0.093750,0.937500,,
0.109375,0.937500,,
0.125000,0.937500,,
0.140625,0.937500,,
0.156250,0.937500,0.210610,0.104778
0.171875,0.937500,0.210610,0.136527
0.187500,0.937500,0.210610,0.182744
0.203125,0.937500,0.210610,0.261204
0.218750,0.937500,0.210610,0.500000
0.234375,0.937500,0.210610,0.333333
0.250000,0.937500,0.210610,0.200000
0.265625,0.937500,0.210610,0.142857
0.281250,0.937500,0.210610,0.240253
0.296875,0.937500,0.210610,0.500000
0.312500,0.937500,0.210610,0.500000
0.328125,0.937500,0.210610,0.500000
0.343750,0.937500,0.042120,0.261204
0.359375,0.937500,0.042120,0.250000
0.375000,0.937500,0.042120,0.250000
0.390625,0.937500,0.042120,0.135078
0.406250,0.937500,,
0.421875,0.937500,,
0.437500,0.937500,,
0.453125,0.937500,,
0.468750,0.937500,,
0.484375,0.937500,,
0.500000,0.937500,,
0.515625,0.937500,,
0.531250,0.937500,,
0.546875,0.937500,,
0.562500,0.937500,,
0.578125,0.937500,,
0.593750,0.937500,,
0.609375,0.937500,,
0.625000,0.937500,,
0.640625,0.937500,,
0.656250,0.937500,,
0.671875,0.937500,,
0.687500,0.937500,,
0.703125,0.937500,,
0.718750,0.937500,,
0.734375,0.937500,,
0.750000,0.937500,,
0.765625,0.937500,,
0.781250,0.937500,,
0.796875,0.937500,,
0.812500,0.937500,,
0.828125,0.937500,,
0.843750,0.937500,,
0.859375,0.937500,,
0.875000,0.937500,,
0.890625,0.937500,,
0.906250,0.937500,,
0.921875,0.937500,,
0.937500,0.937500,,
0.953125,0.937500,,
0.968750,0.937500,,
0.984375,0.937500,,
1.000000,0.937500,,
-1.000000,0.921875,,
-0.984375,0.921875,,
-0.968750,0.921875,,
-0.953125,0.921875,,
-0.937500,0.921875,,
-0.921875,0.921875,,
-0.906250,0.921875,,
-0.890625,0.921875,,
-0.875000,0.921875,,
-0.859375,0.921875,,
-0.843750,0.921875,,
-0.828125,0.921875,,
-0.812500,0.921875,,
-0.796875,0.921875,,
-0.781250,0.921875,,
-0.765625,0.921875,,
-0.750000,0.921875,,
-0.734375,0.921875,,
-0.718750,0.921875,,
-0.703125,0.921875,,
-0.687500,0.921875,,
-0.671875,0.921875,,
-0.656250,0.921875,,
-0.640625,0.921875,,
-0.625000,0.921875,,
-0.609375,0.921875,,
-0.593750,0.921875,,
-0.578125,0.921875,,
-0.562500,0.921875,,
-0.546875,0.921875,,
-0.531250,0.921875,,
-0.515625,0.921875,,
-0.500000,0.921875,,
-0.484375,0.921875,,
-0.468750,0.921875,,
-0.453125,0.921875,,
-0.437500,0.921875,,
-0.421875,0.921875,0.042120,0.150221
-0.406250,0.921875,0.042120,0.250000
-0.390625,0.921875,0.042120,0.333333
-0.375000,0.921875,0.210610,0.333333
-0.359375,0.921875,0.210610,0.333333
-0.343750,0.921875,0.210610,0.333333
-0.328125,0.921875,0.210610,0.166667
-0.312500,0.921875,,
-0.296875,0.921875,,
-0.281250,0.921875,,
-0.265625,0.921875,,
-0.250000,0.921875,,
-0.234375,0.921875,,
-0.218750,0.921875,0.210610,0.085983
-0.203125,0.921875,0.210610,0.116066
-0.187500,0.921875,0.210610,0.146392
-0.171875,0.921875,0.210610,0.217129
-0.156250,0.921875,0.210610,0.333333
-0.140625,0.921875,0.210610,1.000000
-0.125000,0.921875,0.210610,0.500000
-0.109375,0.921875,0.210610,0.250000
-0.093750,0.921875,0.210610,0.200000
-0.078125,0.921875,0.210610,0.166667
-0.062500,0.921875,0.210610,0.142857
-0.046875,0.921875,0.210610,0.125000
-0.031250,0.921875,0.210610,0.125000
-0.015625,0.921875,0.210610,0.111111
0.000000,0.921875,0.210610,0.111111
0.015625,0.921875,0.210610,0.111111
0.031250,0.921875,0.210610,0.125000
0.046875,0.921875,0.210610,0.125000
0.062500,0.921875,0.210610,0.142857
0.078125,0.921875,0.210610,0.166667
0.093750,0.921875,0.210610,0.200000
0.109375,0.921875,0.210610,0.261204
0.125000,0.921875,0.210610,0.500000
0.140625,0.921875,0.210610,1.000000
0.156250,0.921875,0.210610,0.333333
0.171875,0.921875,0.210610,0.200000
0.187500,0.921875,0.210610,0.142857
0.203125,0.921875,0.210610,0.111111
0.218750,0.921875,0.210610,0.081210
0.234375,0.921875,,
0.250000,0.921875,,
0.265625,0.921875,,
0.281250,0.921875,,
0.296875,0.921875,,
0.312500,0.921875,,
0.328125,0.921875,0.210610,0.182744
0.343750,0.921875,0.210610,0.333333
0.359375,0.921875,0.210610,0.333333
0.375000,0.921875,0.210610,0.500000
0.390625,0.921875,0.042120,0.309017
0.406250,0.921875,0.042120,0.250000
0.421875,0.921875,0.042120,0.135078
0.437500,0.921875,,
0.453125,0.921875,,
0.468750,0.921875,,
0.484375,0.921875,,
0.500000,0.921875,,
0.515625,0.921875,,
0.531250,0.921875,,
0.546875,0.921875,,
0.562500,0.921875,,
0.578125,0.921875,,
0.593750,0.921875,,
0.609375,0.921875,,
0.625000,0.921875,,
0.640625,0.921875,,
0.656250,0.921875,,
0.671875,0.921875,,
0.687500,0.921875,,
0.703125,0.921875,,
0.718750,0.921875,,
0.734375,0.921875,,
0.750000,0.921875,,
0.765625,0.921875,,
0.781250,0.921875,,
0.796875,0.921875,,
0.812500,0.921875,,
0.828125,0.921875,,
0.843750,0.921875,,
0.859375,0.921875,,
0.875000,0.921875,,
0.890625,0.921875,,
0.906250,0.921875,,
0.921875,0.921875,,
0.937500,0.921875,,
0.953125,0.921875,,
0.968750,0.921875,,
0.984375,0.921875,,
1.000000,0.921875,,
-1.000000,0.906250,,
-0.984375,0.906250,,
-0.968750,0.906250,,
-0.953125,0.906250,,
-0.937500,0.906250,,
-0.921875,0.906250,,
-0.906250,0.906250,,
-0.890625,0.906250,,
-0.875000,0.906250,,
-0.859375,0.906250,,
-0.843750,0.906250,,
-0.828125,0.906250,,
-0.812500,0.906250,,
-0.796875,0.906250,,
-0.781250,0.906250,,
-0.765625,0.906250,,
-0.750000,0.906250,,
-0.734375,0.906250,,
-0.718750,0.906250,,
-0.703125,0.906250,,
-0.687500,0.906250,,
-0.671875,0.906250,,
-0.656250,0.906250,,
-0.640625,0.906250,,
-0.625000,0.906250,,
-0.609375,0.906250,,
-0.593750,0.906250,,
-0.578125,0.906250,,
-0.562500,0.906250,,
-0.546875,0.906250,,
-0.531250,0.906250,,
-0.515625,0.906250,,
-0.500000,0.906250,,
-0.484375,0.906250,,
-0.468750,0.906250,0.042120,0.150221
-0.453125,0.906250,0.042120,0.250000
-0.437500,0.906250,0.042120,0.250000
-0.421875,0.906250,0.042120,0.333333
-0.406250,0.906250,0.210610,0.333333
-0.390625,0.906250,0.210610,0.333333
-0.375000,0.906250,0.210610,0.150221
-0.359375,0.906250,,
-0.343750,0.906250,,
-0.328125,0.906250,,
-0.312500,0.906250,,
-0.296875,0.906250,,
-0.281250,0.906250,,
-0.265625,0.906250,,
-0.250000,0.906250,,
-0.234375,0.906250,,
-0.218750,0.906250,,
-0.203125,0.906250,,
-0.187500,0.906250,,
-0.171875,0.906250,,
-0.156250,0.906250,,
-0.140625,0.906250,,
-0.125000,0.906250,0.210610,0.108152
-0.109375,0.906250,0.210610,0.125000
-0.093750,0.906250,0.210610,0.146392
-0.078125,0.906250,0.210610,0.182744
-0.062500,0.906250,0.210610,0.200000
-0.046875,0.906250,0.210610,0.250000
-0.031250,0.906250,0.210610,0.250000
-0.015625,0.906250,0.210610,0.333333
0.000000,0.906250,0.210610,0.333333
0.015625,0.906250,0.210610,0.333333
0.031250,0.906250,0.210610,0.250000
0.046875,0.906250,0.210610,0.250000
0.062500,0.906250,0.210610,0.200000
0.078125,0.906250,0.210610,0.166667
0.093750,0.906250,0.210610,0.142857
0.109375,0.906250,0.210610,0.125000
0.125000,0.906250,0.210610,0.108152
0.140625,0.906250,,
0.156250,0.906250,,
0.171875,0.906250,,
0.187500,0.906250,,
0.203125,0.906250,,
0.218750,0.906250,,
0.234375,0.906250,,
0.250000,0.906250,,
0.265625,0.906250,,
0.281250,0.906250,,
0.296875,0.906250,,
0.312500,0.906250,,
0.328125,0.906250,,
0.343750,0.906250,,
0.359375,0.906250,,
0.375000,0.906250,0.210610,0.166667
0.390625,0.906250,0.210610,0.333333
0.406250,0.906250,0.210610,0.500000
0.421875,0.906250,0.042120,0.261204
0.437500,0.906250,0.042120,0.250000
0.453125,0.906250,0.042120,0.250000
0.468750,0.906250,0.042120,0.135078
0.484375,0.906250,,
0.500000,0.906250,,
0.515625,0.906250,,
0.531250,0.906250,,
0.546875,0.906250,,
0.562500,0.906250,,
0.578125,0.906250,,
0.593750,0.906250,,
0.609375,0.906250,,
0.625000,0.906250,,
0.640625,0.906250,,
0.656250,0.906250,,
0.671875,0.906250,,
0.687500,0.906250,,
0.703125,0.906250,,
0.718750,0.906250,,
0.734375,0.906250,,
0.750000,0.906250,,
0.765625,0.906250,,
0.781250,0.906250,,
0.796875,0.906250,,
0.812500,0.906250,,
0.828125,0.906250,,
0.843750,0.906250,,
0.859375,0.906250,,
0.875000,0.906250,,
0.890625,0.906250,,
0.906250,0.906250,,
0.921875,0.906250,,
0.937500,0.906250,,
0.953125,0.906250,,
0.968750,0.906250,,
0.984375,0.906250,,
1.000000,0.906250,,
-1.000000,0.890625,,
-0.984375,0.890625,,
-0.968750,0.890625,,
-0.953125,0.890625,,
-0.937500,0.890625,,
-0.921875,0.890625,,
-0.906250,0.890625,,
-0.890625,0.890625,,
-0.875000,0.890625,,
-0.859375,0.890625,,
-0.843750,0.890625,,
-0.828125,0.890625,,
-0.812500,0.890625,,
-0.796875,0.890625,,
-0.781250,0.890625,,
-0.765625,0.890625,,
-0.750000,0.890625,,
-0.734375,0.890625,,
-0.718750,0.890625,,
-0.703125,0.890625,,
-0.687500,0.890625,,
-0.671875,0.890625,,
-0.656250,0.890625,,
-0.640625,0.890625,,
-0.625000,0.890625,,
-0.609375,0.890625,,
-0.593750,0.890625,,
-0.578125,0.890625,,
-0.562500,0.890625,,
-0.546875,0.890625,,
-0.531250,0.890625,,
-0.515625,0.890625,,
-0.500000,0.890625,,
-0.484375,0.890625,0.042120,0.135078
-0.468750,0.890625,0.042120,0.333333
-0.453125,0.890625,0.252740,1.000000
-0.437500,0.890625,0.252740,0.500000
-0.421875,0.890625,0.210610,0.500000
-0.406250,0.890625,0.252740,0.500000
-0.390625,0.890625,0.252740,0.500000
-0.375000,0.890625,0.252740,0.240253
-0.359375,0.890625,0.252740,0.142857
-0.343750,0.890625,0.252740,0.116066
-0.328125,0.890625,,
-0.312500,0.890625,,
-0.296875,0.890625,,
-0.281250,0.890625,,
-0.265625,0.890625,,
-0.250000,0.890625,,
-0.234375,0.890625,,
-0.218750,0.890625,,
-0.203125,0.890625,,
-0.187500,0.890625,,
-0.171875,0.890625,,
-0.156250,0.890625,,
-0.140625,0.890625,,
-0.125000,0.890625,,
-0.109375,0.890625,,
-0.093750,0.890625,,
-0.078125,0.890625,,
-0.062500,0.890625,,
-0.046875,0.890625,,
-0.031250,0.890625,,
-0.015625,0.890625,,
0.000000,0.890625,,
0.015625,0.890625,,
0.031250,0.890625,,
0.046875,0.890625,,
0.062500,0.890625,,
0.078125,0.890625,,
0.093750,0.890625,,
0.109375,0.890625,,
0.125000,0.890625,,
0.140625,0.890625,,
0.156250,0.890625,,
0.171875,0.890625,,
0.187500,0.890625,,
